ebv,Gmag_cor,BPmag_cor,RPmag_cor,Jmag_cor,Hmag_cor,Kmag_cor,W1mag_cor,W2mag_cor,W3mag_cor,ebv_index
30.8,-86.2980632665259,-106.00291867081083,-57.289761898124475,-25.02119029788907,-15.587022695012433,-10.690861985395061,-6.113432037776697,-4.264726549572837,-1.6266989402132437,308
30.9,-86.57825178362502,-106.34708399117062,-57.47576761857294,-25.102427928726375,-15.637629911554681,-10.725572576256734,-6.133280843094154,-4.278573064344178,-1.6319804302788712,309
31.0,-86.85844030072414,-106.6912493115304,-57.661773339021394,-25.18366555956368,-15.688237128096931,-10.760283167118406,-6.153129648411611,-4.292419579115518,-1.6372619203444987,310
31.1,-87.13862881782323,-107.03541463189016,-57.84777905946985,-25.26490319040098,-15.738844344639178,-10.794993757980079,-6.172978453729067,-4.306266093886858,-1.642543410410126,311
31.2,-87.41881733492235,-107.37957995224994,-58.03378477991831,-25.346140821238283,-15.789451561181426,-10.829704348841751,-6.192827259046525,-4.3201126086581985,-1.6478249004757535,312
31.3,-87.69900585202146,-107.7237452726097,-58.219790500366756,-25.427378452075583,-15.840058777723673,-10.864414939703423,-6.212676064363981,-4.333959123429539,-1.6531063905413808,313
31.4,-87.97919436912056,-108.06791059296948,-58.40579622081521,-25.508616082912884,-15.89066599426592,-10.899125530565094,-6.232524869681438,-4.347805638200879,-1.658387880607008,314
31.5,-88.25938288621967,-108.41207591332926,-58.59180194126367,-25.589853713750188,-15.94127321080817,-10.933836121426767,-6.2523736749988945,-4.361652152972219,-1.6636693706726355,315
31.6,-88.53957140331879,-108.75624123368904,-58.777807661712124,-25.671091344587488,-15.991880427350418,-10.96854671228844,-6.272222480316351,-4.37549866774356,-1.668950860738263,316
31.7,-88.81975992041791,-109.10040655404882,-58.96381338216059,-25.752328975424792,-16.042487643892667,-11.003257303150113,-6.292071285633809,-4.389345182514901,-1.6742323508038905,317
31.8,-89.099948437517,-109.44457187440858,-59.14981910260903,-25.83356660626209,-16.093094860434913,-11.037967894011782,-6.311920090951264,-4.40319169728624,-1.6795138408695176,318
31.9,-89.38013695461612,-109.78873719476837,-59.3358248230575,-25.914804237099396,-16.143702076977164,-11.072678484873457,-6.331768896268722,-4.417038212057581,-1.6847953309351453,319
32.0,-89.66032547171523,-110.13290251512814,-59.52183054350595,-25.996041867936697,-16.19430929351941,-11.107389075735128,-6.3516177015861786,-4.430884726828921,-1.6900768210007726,320
32.1,-89.94051398881435,-110.47706783548792,-59.707836263954405,-26.077279498774,-16.24491651006166,-11.1420996665968,-6.371466506903635,-4.444731241600262,-1.6953583110664001,321
32.2,-90.22070250591345,-110.8212331558477,-59.89384198440287,-26.158517129611305,-16.295523726603907,-11.176810257458474,-6.391315312221093,-4.458577756371603,-1.7006398011320276,322
32.3,-90.50089102301257,-111.16539847620747,-60.079847704851325,-26.239754760448605,-16.346130943146157,-11.211520848320147,-6.41116411753855,-4.472424271142943,-1.7059212911976551,323
32.4,-90.78107954011166,-111.50956379656724,-60.265853425299774,-26.320992391285905,-16.3967381596884,-11.246231439181816,-6.431012922856006,-4.486270785914282,-1.7112027812632822,324
32.5,-91.06126805721078,-111.85372911692701,-60.45185914574823,-26.402230022123206,-16.44734537623065,-11.280942030043489,-6.450861728173463,-4.500117300685623,-1.7164842713289097,325
32.6,-91.34145657430989,-112.19789443728679,-60.637864866196686,-26.48346765296051,-16.4979525927729,-11.315652620905162,-6.470710533490919,-4.513963815456964,-1.7217657613945372,326
32.7,-91.62164509140901,-112.54205975764657,-60.82387058664515,-26.564705283797814,-16.548559809315147,-11.350363211766835,-6.490559338808377,-4.527810330228304,-1.7270472514601647,327
32.8,-91.90183360850811,-112.88622507800636,-61.009876307093606,-26.645942914635118,-16.599167025857398,-11.385073802628508,-6.510408144125834,-4.541656844999645,-1.7323287415257922,328
32.9,-92.18202212560722,-113.23039039836611,-61.19588202754205,-26.727180545472415,-16.649774242399644,-11.419784393490177,-6.53025694944329,-4.555503359770984,-1.7376102315914193,329
33.0,-92.46221064270632,-113.57455571872589,-61.38188774799051,-26.80841817630972,-16.70038145894189,-11.45449498435185,-6.550105754760747,-4.5693498745423256,-1.7428917216570468,330
33.1,-92.74239915980544,-113.91872103908567,-61.56789346843897,-26.889655807147022,-16.75098867548414,-11.489205575213523,-6.569954560078203,-4.583196389313666,-1.7481732117226743,331
33.2,-93.02258767690455,-114.26288635944545,-61.75389918888743,-26.970893437984326,-16.80159589202639,-11.523916166075196,-6.589803365395661,-4.597042904085006,-1.7534547017883018,332
33.3,-93.30277619400367,-114.60705167980524,-61.93990490933589,-27.052131068821627,-16.852203108568638,-11.558626756936869,-6.609652170713118,-4.610889418856347,-1.7587361918539293,333
33.4,-93.58296471110276,-114.95121700016499,-62.12591062978433,-27.133368699658927,-16.902810325110885,-11.593337347798538,-6.629500976030574,-4.6247359336276865,-1.7640176819195563,334
33.5,-93.86315322820188,-115.29538232052477,-62.31191635023279,-27.21460633049623,-16.95341754165313,-11.628047938660211,-6.649349781348031,-4.638582448399027,-1.7692991719851838,335
33.6,-94.14334174530099,-115.63954764088454,-62.49792207068125,-27.29584396133353,-17.00402475819538,-11.662758529521884,-6.6691985866654875,-4.652428963170368,-1.7745806620508113,336
33.7,-94.4235302624001,-115.98371296124434,-62.683927791129705,-27.377081592170835,-17.05463197473763,-11.697469120383557,-6.689047391982945,-4.666275477941708,-1.7798621521164388,337
33.8,-94.70371877949921,-116.32787828160411,-62.86993351157817,-27.45831922300814,-17.10523919127988,-11.73217971124523,-6.708896197300402,-4.680121992713048,-1.7851436421820663,338
33.9,-94.98390729659832,-116.67204360196386,-63.05593923202661,-27.539556853845436,-17.155846407822125,-11.766890302106901,-6.728745002617858,-4.693968507484389,-1.7904251322476934,339
34.0,-95.26409581369742,-117.01620892232364,-63.24194495247507,-27.62079448468274,-17.20645362436437,-11.801600892968573,-6.748593807935315,-4.707815022255729,-1.795706622313321,340
34.1,-95.54428433079654,-117.36037424268342,-63.42795067292353,-27.702032115520044,-17.25706084090662,-11.836311483830245,-6.7684426132527715,-4.721661537027069,-1.8009881123789484,341
34.2,-95.82447284789565,-117.70453956304321,-63.613956393371986,-27.783269746357348,-17.307668057448872,-11.871022074691918,-6.788291418570229,-4.73550805179841,-1.806269602444576,342
34.3,-96.10466136499477,-118.04870488340299,-63.79996211382045,-27.86450737719465,-17.35827527399112,-11.905732665553591,-6.808140223887686,-4.7493545665697505,-1.8115510925102034,343
34.4,-96.38484988209386,-118.39287020376274,-63.98596783426889,-27.94574500803195,-17.408882490533365,-11.940443256415262,-6.827989029205142,-4.76320108134109,-1.8168325825758305,344
34.5,-96.66503839919298,-118.73703552412252,-64.17197355471735,-28.02698263886925,-17.459489707075615,-11.975153847276935,-6.847837834522599,-4.777047596112431,-1.822114072641458,345
34.6,-96.94522691629209,-119.0812008444823,-64.3579792751658,-28.108220269706553,-17.510096923617862,-12.009864438138608,-6.867686639840056,-4.790894110883771,-1.8273955627070855,346
34.7,-97.2254154333912,-119.42536616484209,-64.54398499561427,-28.189457900543857,-17.560704140160112,-12.04457502900028,-6.887535445157513,-4.8047406256551115,-1.832677052772713,347
34.8,-97.50560395049033,-119.76953148520187,-64.72999071606273,-28.27069553138116,-17.611311356702362,-12.079285619861952,-6.90738425047497,-4.818587140426453,-1.8379585428383405,348
34.9,-97.78579246758942,-120.11369680556162,-64.91599643651118,-28.351933162218458,-17.661918573244606,-12.113996210723624,-6.927233055792426,-4.832433655197792,-1.8432400329039675,349
35.0,-98.06598098468852,-120.4578621259214,-65.10200215695963,-28.433170793055762,-17.712525789786856,-12.148706801585297,-6.947081861109883,-4.846280169969132,-1.848521522969595,350
35.1,-98.34616950178764,-120.80202744628119,-65.28800787740809,-28.514408423893066,-17.763133006329102,-12.18341739244697,-6.96693066642734,-4.860126684740473,-1.8538030130352225,351
35.2,-98.62635801888676,-121.14619276664097,-65.47401359785655,-28.59564605473037,-17.813740222871353,-12.218127983308642,-6.986779471744797,-4.873973199511814,-1.85908450310085,352
35.3,-98.90654653598587,-121.49035808700074,-65.660019318305,-28.67688368556767,-17.864347439413603,-12.252838574170314,-7.006628277062254,-4.887819714283155,-1.8643659931664776,353
35.4,-99.18673505308496,-121.83452340736049,-65.84602503875345,-28.75812131640497,-17.914954655955846,-12.287549165031985,-7.02647708237971,-4.901666229054494,-1.8696474832321046,354
35.5,-99.46692357018408,-122.17868872772027,-66.03203075920192,-28.839358947242275,-17.965561872498096,-12.322259755893658,-7.046325887697167,-4.915512743825834,-1.8749289732977321,355
35.6,-99.7471120872832,-122.52285404808006,-66.21803647965037,-28.920596578079575,-18.016169089040346,-12.35697034675533,-7.066174693014624,-4.9293592585971755,-1.8802104633633596,356
35.7,-100.0273006043823,-122.86701936843984,-66.40404220009883,-29.00183420891688,-18.066776305582593,-12.391680937617004,-7.086023498332081,-4.943205773368516,-1.8854919534289871,357
35.8,-100.30748912148142,-123.21118468879962,-66.59004792054729,-29.083071839754183,-18.117383522124843,-12.426391528478677,-7.105872303649538,-4.957052288139856,-1.8907734434946146,358
35.9,-100.58767763858052,-123.55535000915937,-66.77605364099574,-29.16430947059148,-18.167990738667086,-12.461102119340346,-7.125721108966994,-4.970898802911196,-1.8960549335602417,359
36.0,-100.86786615567962,-123.89951532951915,-66.96205936144419,-29.245547101428784,-18.218597955209336,-12.495812710202019,-7.145569914284451,-4.9847453176825365,-1.9013364236258692,360
36.1,-101.14805467277874,-124.24368064987894,-67.14806508189265,-29.326784732266088,-18.269205171751587,-12.530523301063692,-7.165418719601908,-4.998591832453877,-1.9066179136914967,361
36.2,-101.42824318987786,-124.58784597023872,-67.33407080234112,-29.40802236310339,-18.319812388293833,-12.565233891925365,-7.185267524919365,-5.012438347225218,-1.9118994037571242,362
36.3,-101.70843170697697,-124.9320112905985,-67.52007652278957,-29.489259993940692,-18.370419604836083,-12.599944482787038,-7.205116330236822,-5.026284861996558,-1.9171808938227517,363
36.4,-101.98862022407606,-125.27617661095825,-67.70608224323801,-29.570497624777992,-18.421026821378327,-12.634655073648707,-7.224965135554278,-5.0401313767678975,-1.9224623838883788,364
36.5,-102.26880874117518,-125.62034193131804,-67.89208796368648,-29.651735255615293,-18.471634037920577,-12.66936566451038,-7.244813940871735,-5.053977891539239,-1.9277438739540063,365
36.6,-102.5489972582743,-125.96450725167782,-68.07809368413493,-29.732972886452597,-18.522241254462827,-12.704076255372053,-7.264662746189192,-5.067824406310579,-1.9330253640196338,366
36.7,-102.8291857753734,-126.3086725720376,-68.26409940458339,-29.8142105172899,-18.572848471005074,-12.738786846233726,-7.284511551506649,-5.081670921081919,-1.9383068540852613,367
36.8,-103.10937429247252,-126.65283789239737,-68.45010512503185,-29.895448148127205,-18.623455687547324,-12.773497437095399,-7.304360356824106,-5.09551743585326,-1.9435883441508888,368
36.9,-103.38956280957161,-126.99700321275712,-68.63611084548029,-29.9766857789645,-18.67406290408957,-12.808208027957068,-7.324209162141562,-5.1093639506246,-1.9488698342165158,369
37.0,-103.66975132667073,-127.34116853311691,-68.82211656592875,-30.057923409801806,-18.724670120631817,-12.842918618818741,-7.344057967459019,-5.123210465395941,-1.9541513242821433,370
37.1,-103.94993984376984,-127.68533385347669,-69.00812228637722,-30.13916104063911,-18.775277337174067,-12.877629209680414,-7.363906772776476,-5.137056980167281,-1.9594328143477708,371
37.2,-104.23012836086896,-128.02949917383646,-69.19412800682566,-30.220398671476413,-18.825884553716318,-12.912339800542087,-7.3837555780939335,-5.150903494938621,-1.9647143044133983,372
37.3,-104.51031687796807,-128.37366449419625,-69.38013372727413,-30.301636302313714,-18.876491770258564,-12.94705039140376,-7.40360438341139,-5.164750009709962,-1.9699957944790258,373
37.4,-104.79050539506717,-128.717829814556,-69.56613944772258,-30.382873933151014,-18.92709898680081,-12.98176098226543,-7.423453188728846,-5.178596524481302,-1.975277284544653,374
37.5,-105.07069391216628,-129.06199513491578,-69.75214516817104,-30.464111563988318,-18.977706203343057,-13.016471573127102,-7.443301994046303,-5.192443039252642,-1.9805587746102804,375
37.6,-105.3508824292654,-129.40616045527557,-69.93815088861949,-30.54534919482562,-19.028313419885308,-13.051182163988775,-7.46315079936376,-5.206289554023983,-1.985840264675908,376
37.7,-105.6310709463645,-129.75032577563536,-70.12415660906795,-30.626586825662923,-19.078920636427558,-13.085892754850448,-7.4829996046812175,-5.220136068795323,-1.9911217547415354,377
37.8,-105.91125946346362,-130.09449109599512,-70.31016232951642,-30.707824456500227,-19.129527852969805,-13.120603345712121,-7.502848409998674,-5.233982583566664,-1.996403244807163,378
37.9,-106.19144798056271,-130.4386564163549,-70.49616804996485,-30.789062087337523,-19.18013506951205,-13.155313936573792,-7.52269721531613,-5.247829098338004,-2.00168473487279,379
38.0,-106.47163649766183,-130.78282173671465,-70.68217377041331,-30.870299718174827,-19.2307422860543,-13.190024527435465,-7.542546020633587,-5.261675613109344,-2.0069662249384175,380
38.1,-106.75182501476094,-131.12698705707444,-70.86817949086178,-30.95153734901213,-19.281349502596548,-13.224735118297136,-7.562394825951044,-5.275522127880684,-2.0122477150040448,381
38.2,-107.03201353186006,-131.47115237743424,-71.05418521131023,-31.032774979849435,-19.331956719138798,-13.25944570915881,-7.5822436312685015,-5.289368642652025,-2.0175292050696725,382
38.3,-107.31220204895918,-131.815317697794,-71.24019093175869,-31.114012610686736,-19.382563935681045,-13.294156300020482,-7.602092436585958,-5.303215157423366,-2.0228106951352998,383
38.4,-107.59239056605828,-132.1594830181538,-71.42619665220715,-31.19525024152404,-19.433171152223295,-13.328866890882155,-7.621941241903415,-5.317061672194706,-2.0280921852009275,384
38.5,-107.87257908315738,-132.50364833851353,-71.61220237265559,-31.276487872361336,-19.48377836876554,-13.363577481743826,-7.641790047220871,-5.330908186966046,-2.0333736752665548,385
38.6,-108.1527676002565,-132.84781365887332,-71.79820809310405,-31.35772550319864,-19.53438558530779,-13.3982880726055,-7.661638852538328,-5.344754701737386,-2.038655165332182,386
38.7,-108.4329561173556,-133.1919789792331,-71.98421381355251,-31.438963134035944,-19.58499280185004,-13.43299866346717,-7.681487657855786,-5.358601216508727,-2.0439366553978093,387
38.8,-108.71314463445472,-133.53614429959288,-72.17021953400098,-31.52020076487325,-19.63560001839229,-13.467709254328843,-7.701336463173242,-5.372447731280068,-2.049218145463437,388
38.9,-108.99333315155384,-133.88030961995267,-72.35622525444943,-31.601438395710552,-19.686207234934535,-13.502419845190516,-7.721185268490699,-5.386294246051408,-2.0544996355290643,389
39.0,-109.27352166865293,-134.2244749403124,-72.54223097489788,-31.68267602654785,-19.736814451476782,-13.537130436052188,-7.741034073808155,-5.400140760822747,-2.0597811255946916,390
39.1,-109.55371018575204,-134.5686402606722,-72.72823669534634,-31.763913657385153,-19.78742166801903,-13.57184102691386,-7.760882879125612,-5.4139872755940885,-2.065062615660319,391
39.2,-109.83389870285116,-134.912805581032,-72.91424241579479,-31.845151288222457,-19.83802888456128,-13.606551617775533,-7.78073168444307,-5.427833790365429,-2.0703441057259466,392
39.3,-110.11408721995028,-135.25697090139175,-73.10024813624325,-31.926388919059757,-19.88863610110353,-13.641262208637205,-7.800580489760526,-5.44168030513677,-2.075625595791574,393
39.4,-110.39427573704938,-135.60113622175155,-73.28625385669172,-32.00762654989706,-19.939243317645776,-13.675972799498878,-7.820429295077983,-5.45552681990811,-2.0809070858572016,394
39.5,-110.67446425414848,-135.94530154211128,-73.47225957714015,-32.08886418073436,-19.989850534188022,-13.710683390360549,-7.840278100395439,-5.4693733346794495,-2.0861885759228285,395
39.6,-110.9546527712476,-136.28946686247107,-73.65826529758861,-32.17010181157166,-20.040457750730273,-13.745393981222222,-7.860126905712896,-5.483219849450791,-2.091470065988456,396
39.7,-111.23484128834671,-136.63363218283087,-73.84427101803708,-32.25133944240897,-20.09106496727252,-13.780104572083895,-7.879975711030354,-5.497066364222131,-2.0967515560540835,397
39.8,-111.51502980544582,-136.97779750319063,-74.03027673848553,-32.33257707324627,-20.14167218381477,-13.814815162945568,-7.8998245163478105,-5.510912878993471,-2.102033046119711,398
39.9,-111.79521832254494,-137.32196282355042,-74.21628245893399,-32.41381470408357,-20.192279400357016,-13.849525753807239,-7.919673321665267,-5.524759393764812,-2.1073145361853385,399
40.0,-112.07540683964403,-137.66612814391016,-74.40228817938244,-32.49505233492087,-20.242886616899263,-13.88423634466891,-7.939522126982723,-5.538605908536152,-2.1125960262509658,400
40.1,-112.35559535674315,-138.01029346426995,-74.5882938998309,-32.57628996575817,-20.293493833441513,-13.918946935530583,-7.95937093230018,-5.552452423307492,-2.117877516316593,401
40.2,-112.63578387384226,-138.35445878462974,-74.77429962027935,-32.65752759659548,-20.34410104998376,-13.953657526392256,-7.979219737617638,-5.566298938078833,-2.1231590063822208,402
40.3,-112.91597239094138,-138.6986241049895,-74.96030534072781,-32.73876522743278,-20.39470826652601,-13.988368117253929,-7.9990685429350945,-5.580145452850173,-2.128440496447848,403
40.4,-113.19616090804048,-139.0427894253493,-75.14631106117628,-32.82000285827009,-20.44531548306826,-14.023078708115602,-8.018917348252552,-5.5939919676215135,-2.1337219865134758,404
40.5,-113.47634942513959,-139.38695474570906,-75.33231678162471,-32.90124048910738,-20.495922699610503,-14.057789298977271,-8.038766153570007,-5.607838482392854,-2.139003476579103,405
40.6,-113.7565379422387,-139.73112006606883,-75.51832250207318,-32.98247811994469,-20.546529916152753,-14.092499889838944,-8.058614958887464,-5.621684997164194,-2.1442849666447303,406
40.7,-114.03672645933781,-140.07528538642862,-75.70432822252164,-33.06371575078199,-20.597137132695,-14.127210480700617,-8.07846376420492,-5.635531511935534,-2.1495664567103576,407
40.8,-114.31691497643692,-140.41945070678838,-75.89033394297009,-33.14495338161929,-20.64774434923725,-14.16192107156229,-8.098312569522378,-5.649378026706875,-2.1548479467759853,408
40.9,-114.59710349353604,-140.76361602714817,-76.07633966341855,-33.226191012456596,-20.6983515657795,-14.196631662423963,-8.118161374839836,-5.663224541478216,-2.1601294368416126,409
41.0,-114.87729201063513,-141.10778134750794,-76.262345383867,-33.30742864329389,-20.748958782321743,-14.231342253285632,-8.138010180157291,-5.677071056249556,-2.16541092690724,410
41.1,-115.15748052773425,-141.4519466678677,-76.44835110431545,-33.3886662741312,-20.799565998863994,-14.266052844147305,-8.157858985474748,-5.690917571020896,-2.170692416972867,411
41.2,-115.43766904483336,-141.7961119882275,-76.63435682476391,-33.4699039049685,-20.850173215406244,-14.300763435008978,-8.177707790792205,-5.704764085792236,-2.175973907038495,412
41.3,-115.71785756193249,-142.1402773085873,-76.82036254521239,-33.55114153580581,-20.900780431948494,-14.335474025870653,-8.197556596109663,-5.718610600563578,-2.1812553971041226,413
41.4,-115.99804607903158,-142.48444262894705,-77.00636826566084,-33.632379166643105,-20.95138764849074,-14.370184616732324,-8.21740540142712,-5.732457115334918,-2.18653688716975,414
41.5,-116.27823459613069,-142.82860794930681,-77.19237398610927,-33.713616797480405,-21.001994865032984,-14.404895207593993,-8.237254206744575,-5.746303630106257,-2.1918183772353768,415
41.6,-116.5584231132298,-143.17277326966658,-77.37837970655774,-33.794854428317706,-21.052602081575234,-14.439605798455666,-8.257103012062032,-5.760150144877598,-2.1970998673010045,416
41.7,-116.83861163032891,-143.51693859002637,-77.5643854270062,-33.87609205915501,-21.103209298117484,-14.47431638931734,-8.276951817379489,-5.7739966596489385,-2.2023813573666318,417
41.8,-117.11880014742802,-143.86110391038613,-77.75039114745465,-33.957329689992314,-21.15381651465973,-14.509026980179012,-8.296800622696946,-5.787843174420279,-2.2076628474322595,418
41.9,-117.39898866452714,-144.20526923074593,-77.93639686790311,-34.038567320829614,-21.20442373120198,-14.543737571040685,-8.316649428014404,-5.80168968919162,-2.2129443374978868,419
42.0,-117.67917718162626,-144.5494345511057,-78.12240258835158,-34.11980495166692,-21.25503094774423,-14.578448161902358,-8.336498233331861,-5.81553620396296,-2.2182258275635145,420
42.1,-117.95936569872536,-144.89359987146548,-78.30840830880003,-34.20104258250422,-21.305638164286478,-14.613158752764031,-8.356347038649318,-5.8293827187343,-2.2235073176291418,421
42.2,-118.23955421582446,-145.23776519182525,-78.49441402924847,-34.28228021334152,-21.356245380828724,-14.6478693436257,-8.376195843966773,-5.843229233505641,-2.228788807694769,422
42.3,-118.51974273292358,-145.581930512185,-78.68041974969694,-34.36351784417882,-21.40685259737097,-14.682579934487373,-8.39604464928423,-5.857075748276981,-2.2340702977603963,423
42.4,-118.7999312500227,-145.9260958325448,-78.86642547014539,-34.44475547501613,-21.45745981391322,-14.717290525349046,-8.415893454601688,-5.870922263048321,-2.239351787826024,424
42.5,-119.08011976712179,-146.27026115290457,-79.05243119059384,-34.52599310585342,-21.508067030455468,-14.752001116210717,-8.435742259919143,-5.884768777819661,-2.2446332778916513,425
42.6,-119.36030828422089,-146.61442647326433,-79.2384369110423,-34.60723073669073,-21.558674246997715,-14.78671170707239,-8.4555910652366,-5.898615292591002,-2.2499147679572786,426
42.7,-119.64049680132001,-146.95859179362412,-79.42444263149076,-34.68846836752803,-21.609281463539965,-14.821422297934062,-8.475439870554057,-5.912461807362342,-2.255196258022906,427
42.8,-119.92068531841913,-147.3027571139839,-79.61044835193921,-34.76970599836533,-21.659888680082215,-14.856132888795734,-8.495288675871514,-5.926308322133683,-2.2604777480885336,428
42.9,-120.20087383551822,-147.64692243434365,-79.79645407238766,-34.85094362920263,-21.710495896624458,-14.890843479657406,-8.51513748118897,-5.940154836905022,-2.265759238154161,429
43.0,-120.48106235261733,-147.99108775470344,-79.98245979283612,-34.93218126003994,-21.76110311316671,-14.925554070519079,-8.534986286506427,-5.954001351676363,-2.271040728219788,430
43.1,-120.76125086971645,-148.3352530750632,-80.16846551328457,-35.01341889087724,-21.811710329708955,-14.960264661380752,-8.554835091823884,-5.967847866447704,-2.2763222182854155,431
43.2,-121.04143938681557,-148.679418395423,-80.35447123373304,-35.09465652171454,-21.862317546251205,-14.994975252242424,-8.574683897141341,-5.981694381219044,-2.281603708351043,432
43.3,-121.32162790391467,-149.02358371578276,-80.5404769541815,-35.17589415255185,-21.912924762793455,-15.029685843104096,-8.594532702458798,-5.995540895990385,-2.2868851984166705,433
43.4,-121.6018164210138,-149.36774903614256,-80.72648267462995,-35.25713178338915,-21.963531979335702,-15.064396433965769,-8.614381507776256,-6.009387410761725,-2.292166688482298,434
43.5,-121.88200493811289,-149.71191435650232,-80.9124883950784,-35.33836941422645,-22.01413919587795,-15.09910702482744,-8.634230313093711,-6.023233925533065,-2.297448178547925,435
43.6,-122.16219345521198,-150.05607967686205,-81.09849411552685,-35.41960704506374,-22.06474641242019,-15.133817615689109,-8.654079118411167,-6.037080440304405,-2.3027296686135523,436
43.7,-122.4423819723111,-150.40024499722185,-81.28449983597531,-35.50084467590105,-22.115353628962442,-15.168528206550782,-8.673927923728625,-6.050926955075745,-2.30801115867918,437
43.8,-122.72257048941024,-150.74441031758167,-81.47050555642379,-35.582082306738364,-22.1659608455047,-15.20323879741246,-8.693776729046084,-6.064773469847087,-2.313292648744808,438
43.9,-123.00275900650934,-151.08857563794143,-81.65651127687224,-35.66331993757566,-22.216568062046942,-15.23794938827413,-8.71362553436354,-6.0786199846184275,-2.318574138810435,439
44.0,-123.28294752360844,-151.4327409583012,-81.84251699732069,-35.74455756841296,-22.26717527858919,-15.2726599791358,-8.733474339680996,-6.092466499389767,-2.3238556288760623,440
44.1,-123.56313604070755,-151.77690627866096,-82.02852271776914,-35.82579519925026,-22.31778249513144,-15.307370569997474,-8.753323144998452,-6.106313014161107,-2.3291371189416896,441
44.2,-123.84332455780667,-152.12107159902075,-82.2145284382176,-35.907032830087566,-22.368389711673686,-15.342081160859147,-8.77317195031591,-6.120159528932448,-2.3344186090073173,442
44.3,-124.12351307490577,-152.46523691938052,-82.40053415866606,-35.988270460924866,-22.418996928215936,-15.37679175172082,-8.793020755633366,-6.134006043703788,-2.3397000990729446,443
44.4,-124.4037015920049,-152.8094022397403,-82.58653987911451,-36.069508091762174,-22.469604144758186,-15.411502342582493,-8.812869560950825,-6.147852558475129,-2.3449815891385724,444
44.5,-124.683890109104,-153.1535675601001,-82.77254559956297,-36.150745722599474,-22.520211361300433,-15.446212933444166,-8.832718366268281,-6.16169907324647,-2.3502630792041996,445
44.6,-124.9640786262031,-153.49773288045984,-82.95855132001142,-36.231983353436775,-22.57081857784268,-15.480923524305835,-8.852567171585736,-6.175545588017809,-2.355544569269827,446
44.7,-125.24426714330221,-153.84189820081963,-83.14455704045987,-36.313220984274075,-22.621425794384926,-15.515634115167508,-8.872415976903193,-6.189392102789149,-2.360826059335454,447
44.8,-125.52445566040133,-154.18606352117942,-83.33056276090834,-36.394458615111375,-22.672033010927176,-15.55034470602918,-8.89226478222065,-6.2032386175604906,-2.366107549401082,448
44.9,-125.80464417750044,-154.53022884153918,-83.5165684813568,-36.47569624594868,-22.722640227469427,-15.585055296890854,-8.912113587538109,-6.217085132331831,-2.371389039466709,449
45.0,-126.08483269459954,-154.87439416189895,-83.70257420180523,-36.556933876785976,-22.77324744401167,-15.619765887752523,-8.931962392855564,-6.230931647103171,-2.3766705295323365,450
45.1,-126.36502121169865,-155.2185594822587,-83.8885799222537,-36.638171507623284,-22.82385466055392,-15.654476478614196,-8.95181119817302,-6.244778161874511,-2.3819520195979638,451
45.2,-126.64520972879777,-155.5627248026185,-84.07458564270216,-36.719409138460584,-22.87446187709617,-15.689187069475869,-8.971660003490477,-6.2586246766458515,-2.3872335096635915,452
45.3,-126.92539824589687,-155.9068901229783,-84.26059136315062,-36.80064676929789,-22.925069093638417,-15.723897660337542,-8.991508808807934,-6.272471191417193,-2.3925149997292188,453
45.4,-127.20558676299598,-156.25105544333803,-84.44659708359906,-36.881884400135185,-22.975676310180663,-15.758608251199211,-9.01135761412539,-6.286317706188532,-2.397796489794846,454
45.5,-127.48577528009508,-156.59522076369782,-84.63260280404752,-36.96312203097249,-23.02628352672291,-15.793318842060884,-9.031206419442848,-6.300164220959872,-2.4030779798604733,455
45.6,-127.7659637971942,-156.9393860840576,-84.81860852449599,-37.04435966180979,-23.07689074326516,-15.828029432922557,-9.051055224760304,-6.314010735731213,-2.408359469926101,456
45.7,-128.04615231429332,-157.28355140441738,-85.00461424494443,-37.1255972926471,-23.12749795980741,-15.86274002378423,-9.070904030077761,-6.327857250502554,-2.4136409599917283,457
45.8,-128.32634083139243,-157.62771672477717,-85.1906199653929,-37.2068349234844,-23.178105176349657,-15.897450614645903,-9.090752835395218,-6.341703765273894,-2.418922450057356,458
45.9,-128.60652934849153,-157.97188204513694,-85.37662568584136,-37.2880725543217,-23.228712392891907,-15.932161205507576,-9.110601640712677,-6.355550280045235,-2.4242039401229833,459
46.0,-128.88671786559064,-158.3160473654967,-85.5626314062898,-37.369310185159,-23.279319609434154,-15.966871796369247,-9.130450446030132,-6.369396794816574,-2.4294854301886106,460
46.1,-129.16690638268972,-158.66021268585646,-85.74863712673825,-37.4505478159963,-23.329926825976397,-16.00158238723092,-9.150299251347587,-6.383243309587914,-2.434766920254238,461
46.2,-129.44709489978885,-159.00437800621623,-85.93464284718671,-37.5317854468336,-23.380534042518647,-16.03629297809259,-9.170148056665045,-6.397089824359255,-2.440048410319865,462
46.3,-129.72728341688799,-159.34854332657605,-86.12064856763519,-37.61302307767092,-23.4311412590609,-16.071003568954268,-9.189996861982504,-6.410936339130597,-2.4453299003854934,463
46.4,-130.0074719339871,-159.6927086469358,-86.30665428808364,-37.69426070850822,-23.481748475603148,-16.10571415981594,-9.20984566729996,-6.424782853901936,-2.4506113904511206,464
46.5,-130.2876604510862,-160.03687396729558,-86.49266000853208,-37.77549833934551,-23.532355692145394,-16.140424750677607,-9.229694472617416,-6.4386293686732765,-2.455892880516748,465
