name,ra,dec,Class,significance,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,e_Fcsc_h,var_intra_prob,var_inter_prob,powlaw_gamma_mean,e_powlaw_gamma_mean,MW_MW,p_any,p_i,Gmag,BPmag,RPmag,e_Gmag,e_BPmag,e_RPmag,RPlx,PM,epsi,sepsi,ruwe,rgeo,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,W1mag,W2mag,W3mag,e_W1mag,e_W2mag,e_W3mag
2CXO J034444.9+321336,56.1872772,32.2267552,YSO,23.028908410530818,4.1633170003291054e-15,4.950175635888408e-16,4.169822896063732e-15,4.695096706656415e-16,4.367522037204293e-15,8.169095666957535e-16,0.999998603909101,1.0,2.6823191031005678,0.1809084817016694,gcat,0.9993995,1.0,16.776335,19.191397,15.224523,0.002973,0.046529,0.005345,27.2327,0.007558,0.00046,7.74,1.166,309.079102,12.609,11.749,11.35,0.023,0.021,0.018,11.014,10.765,9.077,0.013,0.01,0.118
2CXO J034445.2+321055,56.1883543,32.1820209,YSO,4.108108108108321,9.366784623311405e-16,2.065573669075985e-16,8.510995579690256e-16,1.795804677338419e-16,1.8039446565090888e-15,5.053259786302494e-16,0.84049908715483,0.219,,,gcat,0.9988306,1.0,18.867764,20.977028,17.367346,0.003811,0.209067,0.014523,8.7347,0.00791,0.001137,4.028,1.06,307.8862,14.543,13.711,13.193,0.035,0.037,0.032,12.833,12.147,9.444,0.067,0.044,
2CXO J034445.5+321110,56.1899794,32.1862204,YSO,2.844444444444421,7.450078869649719e-16,1.8723877032778574e-16,2.5678792400133316e-16,9.280836756169047e-17,1.1849149542070994e-15,3.533054561488098e-16,0.7306755255431,0.711,,,gt,0.9981237,1.0,18.941561,20.704967,17.528929,0.003577,0.102918,0.016593,8.8721,0.006899,0.000742,1.577,0.956,320.876373,15.098,14.295,13.951,0.045,0.05,0.055,,,,,,
2CXO J034447.5+321055,56.1983158,32.1820406,YSO,9.707688867547136,1.1187082508025304e-15,2.3069753225620893e-16,1.568510507003523e-15,2.667962488327728e-16,3.932223957143797e-15,8.03549273770675e-16,0.975953618851125,1.0,,,gcat,0.9992118,1.0,18.365171,20.647182,16.75485,0.003776,0.152168,0.012442,9.6766,0.007093,0.001354,12.19,1.128,337.530609,13.521,12.262,11.741,0.024,0.021,0.018,10.961,10.76,6.736,0.014,0.013,0.078
2CXO J034452.0+320446,56.2169237,32.0795087,YSO,5.687500000000341,8.872538260016062e-16,2.0497251573064403e-16,7.426997282980537e-16,1.6169764785399295e-16,1.7667589783282256e-15,4.405982446442947e-16,0.9985946793501448,0.666,,,gcat,0.9980631,1.0,17.547323,19.890171,16.145636,0.003237,0.062456,0.006578,16.8486,0.007049,0.0006929999999999,7.303,0.997,305.617371,13.757,12.848,12.485,0.025,0.023,0.021,12.284,12.145,11.651,0.013,0.012,
2CXO J034453.7+320651,56.2238834,32.1143764,YSO,9.44419884500677,9.578330850216306e-16,2.2029867343325252e-16,1.2707921686721681e-15,2.4532347132188123e-16,3.0441891120206077e-15,6.872752997403139e-16,0.992611267419742,1.0,8.555328808496753,5.665089353382948,gcat,0.9989386,1.0,17.391048,20.06551,15.932809,0.003227,0.062381,0.008411,17.2008,0.007991,0.0005859999999999,6.168,1.146,344.988708,13.334,12.365,11.957,0.025,0.021,0.021,11.526,11.567,11.359,0.011,0.009,
2CXO J034454.6+320439,56.2277811,32.07775,YSO,20.215576063768285,9.611443345807485e-16,2.201233221873212e-16,4.405984998395048e-15,4.885214025255468e-16,4.510059842279716e-14,3.044148977279389e-15,0.82340767798977,1.0,1.505146833553224,0.2802266201484265,ca,0.99885255,1.0,,,,,,,,,,,,,,,,,,,15.552,14.621,10.69,0.062,0.048,
2CXO J034612.8+240315,56.5535482,24.0542083,LM-STAR,9.236982069829748,2.9831125339293206e-14,3.923630942944501e-15,6.90806955940849e-15,1.5703375219227757e-15,1.1180987932794216e-15,8.447355346286254e-16,0.915720124299905,,,,gcat,0.9972889,1.0,13.603668,14.4831,12.671939,0.003526,0.008517,0.00729,391.0065,0.051135,0.0,0.0,1.027,135.52536,11.435,10.798,10.594,0.027,0.033,0.021,10.523,10.52,10.275,0.013,0.009,0.103
2CXO J034625.3+240936,56.6055811,24.1600605,LM-STAR,8.749419645923028,2.31404999871762e-14,3.1115130861615e-15,4.4859577698553076e-15,1.3262835460211553e-15,1.83016127733798e-15,1.83016127733795e-15,0.67073250893242,,,,gcat,0.9986065,1.0,14.781489,16.170414,13.620049,0.002922,0.006406,0.004154,97.6593,0.0509089999999999,0.000508,62.79,2.622,138.191757,12.052,11.365,11.131,0.021,0.019,0.019,10.993,10.855,10.863,0.013,0.009,0.197
2CXO J034635.5+240135,56.6480026,24.0264655,LM-STAR,23.468057673217547,9.67413889634374e-14,6.238305312193498e-15,5.9466027597911e-14,4.600332089342998e-15,1.0649552758087123e-13,1.1052903057455501e-14,1.0,,2.845954849247863,0.1556191893373585,gcat,0.99961275,1.0,17.106117,18.959896,15.698542,0.003755,0.042272,0.005794,41.4513,0.049464,0.001103,29.93,1.933,132.988571,13.691,13.123,12.821,0.026,0.03,0.03,12.651,12.432,11.807,0.013,0.01,0.441
2CXO J034639.3+240146,56.6641165,24.0296358,LM-STAR,15.849422756975407,6.141650370294827e-14,4.732856417884812e-15,1.2135755253792796e-14,1.7472010395394996e-15,9.867700322211428e-15,3.1512223738637168e-15,0.8010796399557,,8.66221002594671,1.1949972047348325,gcat,0.999637,1.0,11.957084,12.480111,11.278872,0.002855,0.004098,0.004265,513.6249,0.050474,5.7e-05,4.362,0.926,136.042603,10.454,9.986,9.859,0.02,0.017,0.02,9.8,9.845,9.757,0.013,0.009,0.062
2CXO J034639.3+240611,56.6638864,24.1031306,LM-STAR,15.74779709945409,7.4366806629255e-14,5.318089074861e-15,1.1880259946506524e-14,1.9047410352622995e-15,6.355312292282081e-15,2.4150186710671503e-15,0.0762385320441,,9.168200972668531,1.2761300370516284,gcat,0.99953467,1.0,9.199545,9.431398,8.808819,0.002764,0.002824,0.003798,358.6233,0.051235,9.1e-05,8.404,1.001,135.233673,8.432,8.23,8.191,0.023,0.023,0.014,8.159,8.156,8.161,0.012,0.009,0.024
2CXO J034643.5+235942,56.6816326,23.9950229,LM-STAR,7.30455923814211,1.53438166703522e-14,2.6375967322844997e-15,3.8182297487628e-15,1.1387702759468002e-15,4.23769867345122e-15,2.23036772286905e-15,0.62335012839308,,,,gcat,0.998435,1.0,15.067968,16.340151,13.95385,0.002883,0.005435,0.004236,209.4343,0.049756,6.7e-05,0.8928,1.047,136.159317,12.471,11.856,11.575,0.021,0.021,0.022,11.478,11.366,11.934,0.012,0.009,
2CXO J034658.2+240141,56.7428321,24.0281879,LM-STAR,4.486486486486378,5.408844673277001e-15,1.3314079195759e-15,1.021793464578308e-15,6.19268766411095e-16,1.179379421392185e-15,8.910337011791697e-16,0.31978379762687,,,,gcat,0.99926996,1.0,17.144829,19.003336,15.839386,0.003036,0.041819,0.005701,76.4765,0.047428,0.0,1.397e-15,0.959,133.304413,13.92,13.27,13.067,0.026,0.038,0.028,12.844,12.679,12.346,0.014,0.011,
2CXO J034659.3+240142,56.7471722,24.0285709,LM-STAR,7.435166583452859,1.5707049352515002e-14,2.4492469680610007e-15,2.2758902656328202e-15,7.935014534064163e-16,2.3183017540892367e-15,1.6031997150259464e-15,0.54922943199122,,,,gcat,0.9993897,1.0,16.13903,17.94389,14.856176,0.003027,0.015969,0.005126,109.7784,0.047936,0.000146,1.313,1.118,139.664032,12.988,12.419,12.118,0.026,0.03,0.022,11.93,11.745,11.828,0.013,0.01,
2CXO J034709.1+240307,56.7882883,24.0521441,LM-STAR,12.292652613562968,3.282140462125208e-14,3.843742344502884e-15,1.3453250607203e-14,2.03053025011e-15,2.5100716380352796e-14,5.623424871151099e-15,1.0,,2.6274152235488333,0.3456274101136334,gcat,0.9994977,1.0,15.380993,16.784214,14.205992,0.002944,0.011035,0.004798,170.3213,0.047949,0.0,0.0,0.984,135.9646,12.591,11.917,11.717,0.026,0.03,0.025,11.504,11.396,10.846,0.012,0.01,0.182
2CXO J035403.9+155549,58.5163777,15.9304117,LM-STAR,2.66666666666676,4.196570934132421e-15,1.8737148183319632e-15,7.202222133706179e-16,5.473688821616699e-16,1.2638148453559382e-14,9.548255623566736e-15,0.987343256529998,,,,gcat,0.99873453,1.0,11.688481,12.065877,11.132607,0.002763,0.002848,0.00379,142.9445,0.006431,0.000126,25.15,1.153,342.204742,10.43,10.195,10.099,0.019,0.027,0.021,10.067,10.065,10.068,0.013,0.009,0.069
2CXO J035435.5-202740,58.6483171,-20.4611187,LM-STAR,14.2281106694661,2.8938803570730094e-14,2.1479413204675004e-15,2.8477628054690983e-15,7.806680740565919e-16,4.597693868560784e-15,4.13792448170471e-15,0.985648692949246,,7.755500371462717,0.9556938419282356,gcat,0.99943763,1.0,8.493361,8.705973,8.123353,0.00276,0.002806,0.003787,513.6253,0.020953,0.000113,13.61,0.992,104.800362,7.739,7.548,7.493,0.024,0.034,0.023,7.525,7.503,7.496,0.013,0.008,0.017
2CXO J035504.8-381142,58.7703748,-38.1951477,AGN,6.627621038824318,2.5501730845310703e-14,5.635744586800943e-15,1.5816980688654202e-14,4.408011011592501e-15,4.51659285364564e-14,1.5747345326495636e-14,0.0952277637671099,,,,gcat,0.9991384,1.0,18.221724,19.572775,17.244669,0.003384,0.048679,0.01296,-1.155,0.000149,0.00027,0.7369,1.015,6832.95898,16.458,15.585,15.276,0.115,0.106,0.172,13.946,13.485,10.653,0.012,0.011,0.059
2CXO J035515.5+310033,58.8147521,31.0092318,LM-STAR,5.028571428571196,2.6417961948803e-15,7.362382838190999e-16,1.7249468556363685e-15,5.278153977012379e-16,5.76077893050094e-16,5.760778930501e-16,0.81232908524601,,,,gat,0.99906355,1.0,15.256532,16.066149,14.368571,0.008491,0.026928,0.024321,46.8479,0.005882,0.0001729999999999,8.587,1.287,600.378601,12.963,12.397,12.213,0.023,0.022,0.021,12.294,12.306,11.951,0.023,0.024,0.349
2CXO J035518.0+311105,58.8252844,31.1847652,LM-STAR,17.355175883228586,3.07367253481752e-14,2.8304964593275004e-15,2.1410361658934998e-14,1.902196384446999e-15,2.3564605010922e-14,4.151681223061e-15,0.6603319264919301,,3.5468570288348533,0.286748417328279,gcat,0.99724495,1.0,13.42486,14.255043,12.461457,0.003562,0.004444,0.004527,15.9318,0.013787,0.002851,7830.0,27.43,160.156281,11.134,10.485,10.309,0.022,0.021,0.018,10.201,10.188,10.146,0.012,0.009,0.067
2CXO J035559.9+310137,58.999872,31.0270902,LM-STAR,10.470661604357344,1.4735274172300002e-14,2.0641015521089998e-15,8.317536530309301e-15,1.2264980821448004e-15,6.619861928716212e-15,2.403816208588889e-15,0.9994876382875004,,3.5206161358091896,0.5005579880306797,gcat,0.99894214,1.0,15.773877,17.205826,14.599579,0.00296,0.007663,0.005114,66.3701,0.006574,9.8e-05,1.392,1.04,355.72229,12.855,12.057,11.803,0.022,0.021,0.02,11.672,11.577,11.485,0.013,0.009,0.213
2CXO J035743.1+320336,59.4297821,32.0600883,LM-STAR,3.028571428571502,1.3554155531074231e-16,8.954026761762418e-17,2.113267703487631e-16,1.2743146894102256e-16,1.5204804485784225e-15,5.703465865482199e-16,0.42111852686801,0.839,,,gcat,0.99902856,1.0,13.669622,14.210104,12.968141,0.00276,0.002895,0.003821,126.9067,0.0188449999999999,0.0,0.0,0.935,426.607513,12.101,11.716,11.561,0.021,0.021,0.02,11.508,11.522,11.345,0.012,0.009,0.212
2CXO J035904.7+540753,59.7696946,54.1314521,LM-STAR,4.294117647058839,3.009619177735674e-16,9.092116904503788e-17,2.478695483917673e-16,7.54866380577761e-17,3.217663707264626e-16,1.3790285870882438e-16,0.82067069016898,0.824,,,gcat,0.9951159,1.0,13.298333,14.006473,12.483133,0.002777,0.003061,0.003881,403.1729,0.02423,0.0,0.0,0.949,180.444199,11.435,10.854,10.714,0.02,0.017,0.018,10.511,10.646,10.821,0.009,0.008,0.111
2CXO J035907.5+540940,59.7813351,54.1611877,LM-STAR,3.999999999999911,3.598697740982008e-16,9.386684523164072e-17,2.7529362632791764e-16,8.493584035552046e-17,4.2021796832382527e-16,1.77246639522426e-16,0.88036472610913,0.68,,,gcat,0.9965077,1.0,13.979549,14.667679,13.173614,0.002776,0.003097,0.003888,187.2833,0.01317,0.0,0.0,0.987,297.943909,12.127,11.606,11.489,0.021,0.017,0.018,11.237,11.381,11.885,0.01,0.008,0.256
2CXO J040432.3+110535,61.134751,11.0932834,LM-STAR,2.4117647058822578,1.072602501532856e-15,5.99395515562465e-16,3.094458529743687e-16,2.3378963435263137e-16,7.978845608028655e-18,6.028102749890869e-18,0.6999961650913,,,,gcat,0.9984211,1.0,14.010937,14.571258,13.298123,0.002793,0.003673,0.003969,156.2276,0.010295,0.0,0.0,1.054,350.99411,12.387,11.917,11.854,0.023,0.03,0.024,11.735,11.769,11.662,0.013,0.009,0.26
2CXO J040633.3+273125,61.6390207,27.5238192,LM-STAR,8.478835360175518,4.4960506274308e-14,5.754700024250001e-15,3.4505273260140205e-15,1.4568893154281501e-15,7.978845608028655e-18,6.028102749890869e-18,0.61797610229075,,,,gcat,0.9991379,1.0,8.599267,8.811733,8.231015,0.00276,0.0028,0.003786,442.555,0.031601,0.00011,18.77,0.99,108.065224,7.886,7.701,7.658,0.018,0.033,0.026,7.573,7.603,7.589,0.01,0.008,0.017
2CXO J040744.9+033844,61.9371374,3.6457884,LM-STAR,4.125000000000042,1.3860617418304881e-14,3.9271749351864506e-15,1.4439962587399802e-15,1.0552280352330502e-15,7.978845608028655e-18,6.028102749890869e-18,0.5239360464528,,,,gcat,0.99830264,1.0,11.803452,12.308975,11.138807,0.00282,0.003279,0.003989,387.454,0.040061,0.000104,15.45,1.193,129.931122,10.372,9.898,9.79,0.022,0.023,0.025,9.719,9.788,9.749,0.013,0.009,0.05
2CXO J040821.2-210743,62.0886667,-21.1288296,LM-STAR,5.772189739932899,3.593613660990334e-15,6.973215535128899e-16,3.5984716924651003e-16,2.3576193847185e-16,4.667848394728506e-16,3.526609127017405e-16,0.934444304263929,,,,gcat,0.99941933,1.0,8.056432,8.524434,7.418792,0.002758,0.002805,0.003787,61.613,0.017601,0.000424,210.7,2.647,297.077087,6.615,6.141,6.024,0.021,0.047,0.023,6.007,6.025,6.048,0.024,0.011,0.018
2CXO J041247.4+102142,63.1975426,10.3618262,LM-STAR,10.22901079658111,8.19811080936598e-15,1.2890597386092425e-15,5.250243985747607e-15,8.41393543535733e-16,6.332349596062745e-15,1.645121569425122e-15,0.62028640952812,0.996,,,gcat,0.99944955,1.0,12.596222,13.387918,11.728802,0.004493,0.012188,0.009666,30.9279,0.003576,8.1e-05,7.847,1.24,1759.16443,10.376,9.751,9.547,0.022,0.027,0.021,9.476,9.505,9.371,0.013,0.009,0.05
2CXO J041247.4+103625,63.1976664,10.6069776,LM-STAR,35.78840180259063,1.932334546560021e-13,6.674237973621593e-15,3.228133397559709e-14,2.1787871197957018e-15,9.530041469824043e-15,1.9618693288293385e-15,0.6668285014786399,0.8,,,gcat,0.99964726,1.0,9.058041,9.352952,8.594964,0.002802,0.003159,0.003968,127.1308,0.051329,0.000475,270.2,4.148,114.00013,8.124,7.811,7.774,0.034,0.016,0.021,7.775,7.77,7.746,0.014,0.009,0.021
2CXO J041817.1+282842,64.5712788,28.4784066,YSO,2.368421052631739,3.9023631139993443e-16,3.672812342587635e-16,4.742234584739686e-16,2.7720867146753723e-16,1.2750412460481497e-15,8.530849955300794e-16,0.63942139498782,0.902,,,gcat,0.9992558,1.0,18.089771,20.902613,16.488611,0.003519,0.146497,0.007386,35.4312,0.026634,0.001074,11.66,1.123,127.162872,12.954,11.659,10.958,0.022,0.022,0.017,10.532,9.84,8.0,0.012,0.009,0.021
2CXO J041947.2+022940,64.9467984,2.4944509,LM-STAR,2.611111111111096,8.779094239385952e-16,2.71328339769635e-16,2.6846823704986125e-16,2.0283060952954966e-16,1.984104017084677e-15,1.4990116953037185e-15,0.61893062470358,0.469,,,gcat,0.998619,1.0,13.649972,14.04865,13.086768,0.002865,0.003784,0.004299,102.0997,0.006928,0.0,0.0,0.961,468.318634,12.393,12.04,11.965,0.024,0.023,0.023,11.899,11.964,12.129,0.013,0.011,0.334
2CXO J042132.8+325327,65.3870427,32.8908919,LM-STAR,3.352941176470643,4.9238978120169996e-15,1.5501159778572001e-15,4.223096144492477e-16,4.101002934561267e-16,1.1592147828034654e-15,8.75799102178419e-16,0.969938119267044,,,,gcat,0.99802566,1.0,17.016762,18.607237,15.820415,0.003075,0.024098,0.005835,44.0253,0.014992,0.0,0.0,0.971,253.334579,14.138,13.41,13.15,0.03,0.033,0.024,13.006,12.885,11.544,0.013,0.011,
2CXO J042208.2+191521,65.5343051,19.2560899,LM-STAR,43.34536592810052,2.964508682463001e-13,8.150839116810007e-15,8.959668966229139e-14,4.548510267740022e-15,9.35412167154446e-14,8.322034520524494e-15,0.9999989612305276,,3.753618434007344,0.1491471771134039,gcat,0.9995407,1.0,11.831636,13.140651,10.68386,0.002935,0.004691,0.004116,914.4231,0.1065229999999999,0.000225,97.43,1.786,35.7864189,9.209,8.599,8.336,0.029,0.034,0.015,8.245,8.071,7.947,0.012,0.009,0.024
2CXO J042335.3+250302,65.8974811,25.0507855,YSO,20.20260448434659,2.3752269261712e-14,1.5431896802639992e-15,1.5072619289689608e-14,1.225293355539185e-15,1.0617886811014311e-14,1.7689636535156126e-15,0.6342914309829699,,3.965867440435539,0.2896803293356446,gcat,0.99971807,1.0,15.216642,18.033018,13.718248,0.003454,0.01409,0.007237,103.9835,0.022345,0.000482,49.09,1.152,126.408188,10.781,9.945,9.324,0.026,0.027,0.024,8.619,7.823,6.071,0.012,0.009,0.016
2CXO J042610.3-220217,66.5429301,-22.0382544,AGN,3.0857142857142192,4.989273759880276e-15,2.2276464102078748e-15,1.8450464085806323e-15,1.4022352705212802e-15,6.476918514740299e-15,4.9347950588497e-15,0.15575541131711,,,,gcat,0.9987984,1.0,19.101435,19.992485,18.182583,0.003544,0.043912,0.015402,1.3896,0.000136,0.0,0.0,0.956,2214.20166,16.997,16.391,15.77,0.148,0.19,0.224,15.162,14.789,12.4,0.018,0.022,0.428
2CXO J042921.6-024947,67.3400899,-2.8299148,LM-STAR,10.850754344329712,5.3048059118841474e-14,5.526702289284945e-15,5.1113984730521e-15,1.2778496182630002e-15,1.481151889158119e-15,1.413826803287288e-15,0.82623691743454,,,,gcat,0.9983444,1.0,9.764847,10.020849,9.354238,0.002787,0.002836,0.003815,430.5111,0.018474,9.3e-05,11.46,1.011,140.401703,8.941,8.762,8.657,0.026,0.063,0.027,8.633,8.652,8.611,0.013,0.009,0.028
2CXO J043136.1+181343,67.9005263,18.2286482,YSO,16.43621814366696,5.4662687357862124e-17,3.297708218853324e-17,1.2381595863863397e-15,2.1722695682757202e-16,1.8490236299892955e-14,1.5253858177676592e-15,1.0,1.0,,,gcat,0.9997768,1.0,17.832438,18.742054,16.022776,0.012851,0.052631,0.034729,21.8,0.021439,0.00237,85.99,2.357,139.082962,12.792,10.922,9.687,0.032,0.029,0.021,8.487,7.474,5.031,0.013,0.009,0.013
2CXO J043138.3+181357,67.9099489,18.2326082,YSO,75.51112225747121,2.5001300519318737e-15,3.041489355226967e-16,4.4690957485884784e-14,1.2316488362169481e-15,4.1242121504097946e-13,6.962897667776945e-15,1.0,1.0,2.860429399829705,0.113504861959688,ct,0.9992286,1.0,,,,,,,,,,,,,10.624,9.171,7.41,0.042,0.046,0.017,5.387,3.785,,0.034,0.06,
2CXO J043244.8-031330,68.1869978,-3.2251795,LM-STAR,2.7906976744185568,3.843785000491681e-15,1.5375140001966505e-15,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,0.15461903182575,,,,gcat,0.99952114,1.0,10.228045,10.489152,9.806678,0.002766,0.002849,0.003796,127.5321,0.011329,9.1e-05,11.71,1.029,444.81015,9.367,9.149,9.055,0.024,0.023,0.019,9.062,9.068,9.022,0.013,0.009,0.031
2CXO J043334.5+242105,68.3939886,24.3515759,YSO,54.22779357877845,6.31171403512868e-14,4.6605583734304986e-15,6.95457725720598e-14,5.296912425870498e-15,1.36094225252922e-13,1.4170535790924995e-14,0.9999621796455438,,2.605247164743826,0.1576995542944305,gt,0.999297,1.0,11.989602,13.025188,10.890767,0.017685,0.061473,0.043714,419.6341,0.021826,0.000111,15.76,1.173,128.922302,9.053,8.108,7.468,0.027,0.026,0.021,,,,,,
2CXO J043339.3+175152,68.4140893,17.8644866,YSO,10.765198781898896,9.693992145303689e-15,1.4037141462596862e-15,7.40190058474152e-15,1.18674722503415e-15,2.80085526619734e-14,5.194661302457758e-15,0.0290154448369199,,1.6668378108627395,0.1605041421663627,gcat,0.9993996,1.0,13.382042,14.097081,12.487137,0.016143,0.045802,0.047407,54.0143,0.021196,0.001053,1058.0,9.014,133.639496,10.699,9.471,8.384,0.026,0.027,0.021,7.316,6.465,4.174,0.016,0.011,0.015
2CXO J043636.5+004330,69.1524241,0.7251164,LM-STAR,10.443347921429083,9.474499413908918e-14,1.0828132383082e-14,1.4445348170051908e-14,3.2362554494856997e-15,1.5030842262033904e-14,6.5901112919885155e-15,0.1947589666679899,,,,gcat,0.9996941,1.0,11.99745,12.667897,11.198677,0.00284,0.00348,0.003992,356.2458,0.018535,0.000145,49.06,1.946,140.941254,10.223,9.644,9.495,0.024,0.022,0.019,9.417,9.459,9.386,0.013,0.009,0.037
2CXO J044008.0+260525,70.033445,26.0904043,YSO,12.612502144055624,2.6045208916127632e-15,9.59951916868255e-16,1.99118153779082e-14,2.854522077043501e-15,1.3687876428677998e-13,1.4002323638330008e-14,0.73052483810257,,2.1508745640058806,0.2986711347782591,gcat,0.9996916,1.0,18.684612,21.045349,17.069027,0.007255,0.213715,0.025515,25.7698,0.021524,0.00111,4.87,1.042,137.441483,12.406,10.248,8.869,0.023,0.029,0.018,8.268,7.293,4.889,0.018,0.013,0.016
2CXO J044116.8+283959,70.3200881,28.6666306,YSO,10.112435875524955,3.4862958835337687e-14,4.4125740994157206e-15,1.4620921500659418e-14,2.677460264228407e-15,8.0712764917687e-15,3.3337881161653e-15,0.69621891191441,,,,gcat,0.9989461,1.0,13.788645,15.162942,12.377942,0.003325,0.006393,0.004974,56.2603,0.022617,0.000787,293.4,5.894,154.564835,10.163,9.077,8.656,0.03,0.024,0.019,8.508,8.357,6.68,0.013,0.01,0.016
2CXO J044138.7-025739,70.4113588,-2.9610476,LM-STAR,5.931034482758725,3.779843498159359e-15,5.935216496495009e-16,4.510205477973346e-16,2.151277035963512e-16,1.1108042005808936e-15,5.274629086559955e-16,0.88272370689535,0.322,,,gcat,0.9983857,1.0,10.992839,11.488837,10.339126,0.002766,0.002881,0.003808,38.0792,0.008057,0.000112,21.49,1.127,1312.36023,9.532,9.041,8.93,0.028,0.022,0.021,8.888,8.96,8.856,0.013,0.009,0.024
2CXO J045311.0+520613,73.2962499,52.1037009,LM-STAR,4.052631578947511,1.667739303389933e-15,4.131589644264733e-16,1.6311605791834e-16,1.6311605791834e-16,7.978845608028655e-18,6.028102749890869e-18,0.17772006682992,0.173,,,gcat,0.9979927,1.0,12.926703,13.637898,12.113924,0.002762,0.002947,0.003807,426.4642,0.0289059999999999,8.3e-05,9.258,1.023,141.512802,11.132,10.467,10.345,0.022,0.027,0.022,10.305,10.358,10.284,0.013,0.01,0.076
2CXO J045325.2+520317,73.3552539,52.0549128,LM-STAR,8.551408394863348,4.291969735935632e-15,6.629323602929547e-16,2.7669031212525832e-15,5.299629579281593e-16,1.7345792166039836e-15,1.2255712579741077e-15,0.951305898761794,0.263,,,gcat,0.997926,1.0,13.373552,13.961359,12.627752,0.002761,0.002896,0.003817,100.6702,0.007161,0.0001049999999999,12.81,1.422,533.428345,11.668,11.288,11.169,0.022,0.028,0.023,11.044,11.041,11.147,0.013,0.009,0.143
2CXO J045356.1+030548,73.4837737,3.0966859,LM-STAR,15.866014598623156,1.8585758768945644e-14,1.6174549906163469e-15,5.235083201020379e-15,6.145438702247698e-16,2.6768865004403018e-15,1.513578949403201e-15,0.961061524634387,1.0,8.3376723232435,1.0131642855601304,gcat,0.99914324,1.0,8.664764,9.21513,7.963079,0.002771,0.002978,0.00384,86.8433,0.003387,0.000111,15.17,1.138,559.54895,7.032,6.486,6.37,0.02,0.027,0.018,6.439,6.38,6.328,0.023,0.01,0.015
2CXO J045423.6+170953,73.5986002,17.1649237,YSO,21.386764654472795,2.0014468365430518e-13,1.0499717633337072e-14,3.3366879056991225e-14,4.168243558459246e-15,3.5246150324033004e-14,7.890929177022001e-15,0.86368814806218,,8.287703257442649,0.8606210006403564,gcat,0.9994011,1.0,13.503645,14.698892,12.334168,0.003881,0.016938,0.007757,224.442,0.012749,0.000145,17.59,1.646,142.475555,10.693,10.077,9.789,0.021,0.022,0.018,9.488,9.411,7.695,0.01,0.007,0.02
2CXO J045510.9+302159,73.7957523,30.366411,YSO,109.15638334082328,1.327001692879759e-13,4.582867686071141e-15,6.181926878923518e-14,3.239317348961876e-15,6.779641806357165e-14,5.542142842837298e-15,0.9552149153528792,1.0,4.302590825138253,0.2346085225297765,gcat,0.99938846,1.0,11.727107,12.410058,10.789071,0.004578,0.015351,0.011226,128.9659,0.024586,0.000312,152.5,2.526,157.238083,9.341,8.603,8.283,0.018,0.024,0.017,8.257,8.026,6.082,0.012,0.009,0.016
2CXO J045514.1+302217,73.8089694,30.3715308,LM-STAR,6.253389209160535,7.0115778465410585e-15,1.3914102077110414e-15,3.8653390531284164e-15,1.1238135619049513e-15,1.1365696076648596e-15,8.586904314219087e-16,0.30937532762401,,,,gcat,0.99901116,1.0,16.388746,17.986937,15.174679,0.002918,0.011458,0.004491,92.7125,0.034495,0.0,0.0,0.997,155.705917,13.444,12.801,12.527,0.021,0.019,0.022,12.408,12.265,11.869,0.012,0.01,
2CXO J045846.2+295036,74.6927932,29.8435095,YSO,10.565560287671946,3.4839244963657194e-14,4.1608260200825e-15,2.0123794711614e-14,3.362469517219e-15,6.926834863201181e-15,3.1970007060928504e-15,0.87714073096038,,,,gcat,0.99919796,1.0,7.653966,7.739581,7.456184,0.002857,0.003203,0.004318,123.4759,0.025596,0.000318,108.1,1.009,155.076096,6.865,6.262,5.527,0.021,0.033,0.021,4.872,3.883,1.665,0.041,0.062,0.029
2CXO J045846.3+295444,74.6930026,29.9123903,LM-STAR,5.411764705883067,1.3468422658584204e-14,2.8189721843545e-15,1.7926432072417444e-15,1.1407729500629352e-15,2.7746337557531302e-15,2.0962653239166933e-15,0.15757070086584,,,,gct,0.9974487,1.0,15.028696,16.863821,13.738839,0.002854,0.005525,0.004547,179.1267,0.025985,9.8e-05,3.153,1.05,156.815674,11.803,11.183,10.885,0.026,0.019,0.04,10.767,10.555,,0.015,0.012,
2CXO J050003.9-031921,75.0163623,-3.3225574,LM-STAR,2.99999999999986,4.85873980403858e-15,1.79505015397823e-15,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,0.24798887621964,,,,gcat,0.99871343,1.0,10.141469,10.361012,9.767051,0.00276,0.002801,0.003785,165.2465,0.013616,9.5e-05,15.83,0.947,371.655853,9.387,9.165,9.135,0.022,0.021,0.023,9.106,9.117,9.046,0.014,0.01,0.03
